ID_USER,genero,monto,numero_tc,hora,establecimiento,ciudad,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,model,device_score,os,potential_fraudster
1771,--,664.1312113555294,8,16.5,MPago,Monterrey,Virtual,89000,56,Aceptada,False,28.925744528422864,9.768371092812025,False,2020,3,WEB,Low
1772,M,549.0194635971873,17,12.0,MPago,Monterrey,Física,38000,63,Aceptada,True,18.398423738075827,6.527299004156399,True,2020,5,.,Very High
1773,F,338.37610563877956,2,11.0,Restaurante,Merida,Física,68000,56,En proceso,False,0.0,3.3837610563877956,False,2020,5,.,High
1774,F,587.1918409274842,15,9.0,Farmacia,Merida,Física,28000,42,Aceptada,False,10.804971336400872,7.378353327502011,False,2020,4,ANDROID,Very High
1775,F,497.7103654055482,11,6.0,Otro,Toluca,Física,68000,44,Aceptada,False,0.0,6.715398943925794,False,2020,4,WEB,Very High
1776,--,415.09648831315326,4,6.5,Otro,Merida,Virtual,70000,35,Aceptada,False,13.708389610387995,6.6379205495184275,False,2020,2,%%,Low
1777,F,539.1759919732607,12,11.0,Otro,Otro,Física,88000,50,Aceptada,False,0.909157845419086,6.5462849641146805,True,2020,5,ANDROID,Very High
1778,M,580.6449360172554,13,14.0,Otro,Merida,Física,54000,64,Aceptada,False,26.272068189108726,7.309121948380322,False,2020,2,%%,Very High
1779,--,599.3333501170113,4,13.0,Otro,Monterrey,Virtual,29000,48,Aceptada,False,17.89522544177166,10.53990528750424,False,2020,5,%%,Low
1780,F,650.1469327791465,4,13.5,Super,Toluca,Física,47000,46,Aceptada,True,0.0,8.60965042740739,False,2020,4,WEB,High
1781,M,772.5573599556598,6,13.5,Super,Guadalajara,Física,55000,37,Aceptada,False,23.2787613171548,9.712603150390043,False,2020,4,.,High
1782,F,248.69366182271878,3,19.0,Otro,Monterrey,Física,62000,49,Aceptada,False,1.042126629622653,2.570306748597,False,2020,2,%%,High
1783,M,500.13132005546856,8,14.5,Otro,Monterrey,Física,77000,48,Rechazada,False,11.939125146063338,4.8819219490940515,False,2020,4,.,High
1784,F,486.70225235411334,6,12.0,MPago,Otro,Virtual,89000,39,Aceptada,False,10.781323655817017,6.871611234896466,True,2020,5,ANDROID,Low
1785,M,642.500753092413,1,11.0,Otro,Toluca,Física,58000,50,Rechazada,False,0.0,6.42500753092413,False,2020,1,WEB,Low
1786,M,496.96628500192224,15,11.0,Otro,Toluca,Física,81000,41,Aceptada,False,23.88245958668191,4.947447480753178,False,2020,3,.,Very High
1787,M,502.1852191955712,4,8.5,Otro,Otro,Física,45000,53,Aceptada,False,34.00834366484981,4.681768755307214,False,2020,1,ANDROID,High
1788,M,420.36483612585687,1,1.0,Farmacia,Guadalajara,Física,48000,45,Aceptada,False,0.0,4.203648361258569,False,2020,5,.,Low
1789,M,296.2447373638651,4,11.0,Farmacia,Otro,Física,92000,61,Aceptada,True,1.669069934605419,3.0959729684070845,False,2020,5,%%,High
1790,F,492.9170079208369,9,13.0,Otro,Otro,Física,59000,64,Aceptada,False,8.782550270408143,5.700586392066498,False,2020,2,%%,Very High
1791,F,443.2842078268817,4,13.0,Otro,Otro,Física,60000,38,Rechazada,True,25.79549080451344,5.690138700568158,False,2020,3,WEB,High
1792,F,956.6821570921752,1,23.0,Restaurante,Merida,Física,45000,50,Aceptada,False,0.0,9.566821570921752,False,2020,2,%%,Low
1793,--,803.6997639034447,1,20.0,Abarrotes,Toluca,Física,59000,36,En proceso,False,0.0,8.036997639034448,False,2020,4,%%,Low
1794,M,273.8740872400937,4,14.5,Otro,Otro,Virtual,75000,38,Aceptada,False,0.0,4.0857817635163265,False,2020,4,ANDROID,Low
1795,F,310.823691874836,4,8.0,Otro,Monterrey,Física,71000,60,Aceptada,False,9.322368434689272,3.0150132344014677,False,2020,4,.,High
1796,M,407.9017066087849,7,17.0,Otro,Monterrey,Física,77000,33,Aceptada,False,11.71212421293997,4.951507569260057,False,2020,1,.,High
1797,--,424.51679955756225,2,10.5,Otro,Otro,Virtual,45000,35,Aceptada,False,16.885786053216258,8.15262027008692,False,2020,5,%%,Low
1798,--,396.0014114616822,9,20.0,Otro,Toluca,Física,51000,32,En proceso,False,26.542818501729997,3.6945859295995223,True,2020,1,%%,Very High
1799,M,628.2235681604628,9,19.0,Otro,Otro,Física,93000,38,Aceptada,False,21.74978844730819,7.689559511517904,False,2020,2,WEB,Very High
1800,F,800.5826121868153,3,16.0,Super,Otro,Física,80000,62,Aceptada,True,65.79845232414941,9.26884686870151,False,2020,2,ANDROID,High
1801,M,334.80534700027533,6,10.5,Otro,Otro,Física,82000,33,En proceso,False,13.49114135661552,3.3412867211473523,False,2020,2,%%,High
1802,M,66.43322457493962,1,10.0,Otro,Guadalajara,Física,90000,61,En proceso,False,6.643322457493962,0.5978990211744566,False,2020,5,%%,Low
1803,F,479.8612101234981,12,10.0,Otro,Otro,Física,87000,49,Aceptada,False,16.768524012410428,6.909071315107067,False,2020,1,.,Very High
1804,M,465.5147819426843,14,12.0,Otro,Otro,Física,91000,50,Aceptada,False,20.179148244865026,6.315088227750098,True,2020,5,.,Very High
1805,F,724.7909275239512,8,12.5,Otro,Toluca,Física,95000,47,Aceptada,True,36.00282684710335,9.327655302512945,True,2020,4,WEB,High
1806,F,580.8952425730045,13,16.0,Farmacia,Otro,Física,38000,51,Aceptada,False,23.14344982120794,7.9263118760307805,False,2020,2,%%,Very High
1807,--,888.5938991814892,1,6.0,Otro,Otro,Física,51000,40,Aceptada,False,0.0,8.885938991814893,False,2020,3,%%,Low
1808,F,509.8685487404235,22,16.5,Otro,Otro,Física,76000,47,Aceptada,False,21.610581654283255,6.554528484130414,True,2020,1,WEB,Very High
1809,F,544.8560566326075,5,17.0,Otro,Otro,Física,57000,62,Aceptada,False,0.0,7.378533725232463,False,2020,1,.,High
1810,F,815.9503705586733,1,11.0,Otro,Otro,Física,87000,51,Aceptada,False,0.0,8.159503705586733,False,2020,4,WEB,Low
1811,M,433.7305093349514,10,12.5,Otro,Monterrey,Física,70000,63,Aceptada,False,4.347189096765847,4.685080221090781,False,2020,3,ANDROID,Very High
1812,M,951.4424024713203,2,11.5,Otro,Otro,Virtual,34000,54,Aceptada,False,0.0,14.48909808923621,False,2020,2,WEB,Low
1813,M,740.7294689050565,5,15.0,Otro,Otro,Física,31000,58,Aceptada,False,22.460026368390817,7.182694425366657,False,2020,3,.,High
1814,M,246.3628429903837,6,15.0,Super,Merida,Física,44000,42,Aceptada,False,17.045530335740985,2.8547452414890944,True,2020,3,%%,High
1815,F,319.45802263345894,3,9.0,Farmacia,Otro,Física,39000,40,Aceptada,False,0.0,3.214354418032348,False,2020,1,%%,High
1816,M,534.4655242092032,15,7.0,Otro,Otro,Física,30000,63,Aceptada,True,5.956776448648203,7.053494642712642,True,2020,5,WEB,Very High
1817,M,608.6880496786322,6,9.5,Otro,Toluca,Física,76000,33,Aceptada,False,15.029409879953311,9.714487819238611,True,2020,1,.,High
1818,F,535.0853823930929,12,12.5,Otro,Guadalajara,Física,26000,55,Aceptada,False,15.732048998488073,7.208104304603499,False,2020,2,ANDROID,Very High
1819,F,463.6775609700453,4,9.5,Otro,Otro,Física,87000,48,Aceptada,False,18.05291875979513,5.509496852297946,False,2020,2,ANDROID,High
1820,F,220.43689921013515,5,5.0,Super,Toluca,Física,91000,47,Aceptada,False,14.625337832511864,3.0712187786535488,False,2020,1,WEB,High
1821,M,463.59242536702527,15,12.0,Restaurante,Guadalajara,Física,28000,44,Aceptada,False,7.260530149813116,6.158014271228825,False,2020,5,.,Very High
1822,F,340.13121382720107,9,12.0,Restaurante,Toluca,Física,99000,55,En proceso,False,10.151086693408626,4.739725888481778,False,2020,3,WEB,Very High
1823,M,474.59215686428365,21,11.0,Otro,Guadalajara,Virtual,47000,46,Aceptada,False,18.745737843559613,7.385459409402094,False,2020,1,.,Low
1824,F,261.51602789246004,3,19.0,Otro,Otro,Física,39000,48,Aceptada,False,7.825199951003815,2.5369082794145625,False,2020,5,WEB,High
1825,M,615.0060828404979,10,10.5,Otro,Merida,Física,94000,41,Aceptada,False,19.624514816026085,9.46052502776564,False,2020,4,ANDROID,Very High
1826,M,603.51113659441,2,14.0,Otro,Otro,Virtual,73000,62,Aceptada,False,0.0,8.267282302798368,False,2020,3,ANDROID,Low
1827,M,521.7056909850445,2,11.5,Restaurante,Otro,Física,37000,49,En proceso,False,0.0,9.988384294242817,False,2020,4,%%,High
1828,M,718.7408031626651,1,10.0,MPago,Toluca,Física,58000,64,Aceptada,False,71.87408031626651,6.468667228463986,False,2020,5,.,Low
1829,F,452.7108917212884,13,15.0,MPago,Toluca,Física,74000,48,Aceptada,False,7.68170839308408,6.134397244673448,False,2020,3,WEB,Very High
1830,M,668.3728632733439,4,19.5,Otro,Monterrey,Física,59000,38,En proceso,False,30.35492105803668,7.783344779568652,False,2020,3,WEB,High
1831,--,447.99924348405983,7,12.0,Otro,Guadalajara,Física,70000,35,Aceptada,False,11.501347703738215,5.239097322150369,True,2020,3,ANDROID,High
1832,M,376.6745967203544,4,12.0,Otro,Merida,Física,27000,58,Aceptada,False,22.32380783209539,3.54350788888259,False,2020,5,%%,High
1833,F,526.6356337956729,10,14.0,Otro,Otro,Física,44000,41,Aceptada,False,18.49112041629823,6.226704558234543,False,2020,1,%%,Very High
1834,--,394.68599557760865,18,19.0,Otro,Merida,Física,33000,43,Aceptada,False,23.829673031601285,4.8692332749672165,True,2020,1,ANDROID,Very High
1835,M,761.5727635965914,2,5.5,Otro,Merida,Virtual,89000,46,Aceptada,False,76.15727635965915,9.727726734878893,False,2020,5,ANDROID,Low
1836,M,316.0793520349668,2,13.0,Super,Otro,Física,34000,57,Aceptada,False,0.0,5.226830798175379,False,2020,4,WEB,High
1837,M,87.94185729273252,1,19.0,MPago,Otro,Física,40000,55,En proceso,False,0.0,0.8794185729273253,False,2020,4,%%,Low
1838,F,389.75944617421146,5,11.0,Abarrotes,Otro,Física,25000,61,Aceptada,False,9.077830721130852,4.034132874866529,True,2020,2,%%,High
1839,F,535.0363067334383,5,14.0,Otro,Otro,Física,91000,52,Aceptada,False,5.393100096824087,7.556740893758805,False,2020,4,%%,High
1840,M,462.95279554999917,13,11.0,Otro,Monterrey,Física,60000,43,Aceptada,False,11.028557944586037,6.399345393861751,False,2020,1,.,Very High
1841,--,311.3530560255777,6,12.0,Otro,Otro,Física,80000,60,Aceptada,False,0.0,4.4952037483693745,False,2020,1,WEB,High
1842,M,574.0129974828077,6,20.5,Otro,Toluca,Física,53000,61,Aceptada,False,0.0,5.740129974828076,False,2020,4,%%,High
1843,M,663.1092526652599,2,15.5,Otro,Guadalajara,Física,37000,47,Aceptada,False,41.729825499412264,6.213794271658476,False,2020,2,ANDROID,High
1844,M,577.9909172497025,1,4.0,Farmacia,Merida,Física,38000,35,En proceso,False,0.0,5.7799091724970255,False,2020,5,WEB,Low
1845,--,505.854359130863,8,13.0,Otro,Monterrey,Física,69000,50,Aceptada,False,5.444246118004336,6.3272722483851975,False,2020,1,%%,High
1846,M,798.7668904305933,2,13.5,Otro,Toluca,Física,81000,51,Rechazada,False,35.52877869512523,10.829971199915953,False,2020,3,%%,High
1847,M,481.70772897330335,6,7.0,Otro,Otro,Física,84000,61,Aceptada,False,24.890871140493193,4.631303504388129,False,2020,2,.,High
1848,F,497.22755391999766,9,15.0,Otro,Toluca,Física,35000,63,Aceptada,False,34.534634033153715,5.840306222719204,False,2020,1,.,Very High
1849,M,463.9720873470146,20,18.0,Restaurante,Guadalajara,Física,71000,33,Aceptada,False,33.781420335612104,5.62334337135834,False,2020,4,%%,Very High
1850,M,304.3242331010605,1,12.0,Otro,Monterrey,Física,90000,54,Aceptada,False,30.43242331010605,2.7389180979095444,False,2020,3,.,Low
1851,--,808.5687624544275,3,20.0,Otro,Merida,Física,70000,32,Rechazada,False,86.49530931039493,7.220734531440326,False,2020,2,WEB,High
1852,F,462.9267247236343,1,7.0,Abarrotes,Monterrey,Física,67000,59,Rechazada,False,46.29267247236343,4.166340522512709,False,2020,3,ANDROID,Low
1853,M,263.1575557068993,13,9.0,Otro,Otro,Física,57000,46,Aceptada,True,3.617299796285475,4.143962447756287,False,2020,1,.,Very High
1854,M,621.6329097750905,6,10.0,Abarrotes,Otro,Física,46000,53,Aceptada,False,0.8863409145388301,6.207465688605517,True,2020,5,.,High
1855,M,436.43318481934006,2,2.0,MPago,Monterrey,Física,95000,60,Aceptada,False,0.0,4.364331848193401,False,2020,4,WEB,High
1856,M,557.6573035541727,1,17.0,Farmacia,Otro,Física,71000,57,Aceptada,False,0.0,5.576573035541727,False,2020,4,ANDROID,Low
1857,M,414.8652733463703,19,9.0,Otro,Guadalajara,Física,83000,58,Aceptada,True,15.755953703819578,4.717913080885696,True,2020,1,%%,Very High
1858,F,381.1552828598386,2,7.5,MPago,Otro,Virtual,71000,37,Aceptada,False,0.0,4.639413395541212,False,2020,4,ANDROID,Low
1859,F,552.3525179098057,16,7.0,Abarrotes,Guadalajara,Física,26000,50,Aceptada,False,16.43877527844326,6.5487062172819135,False,2020,1,WEB,Very High
1860,F,454.77487536430624,13,19.0,Otro,Otro,Física,25000,63,Aceptada,False,8.362662141045014,4.5494152999771185,False,2020,5,ANDROID,Very High
1861,F,614.4422225116031,4,15.5,Otro,Monterrey,Física,63000,48,Aceptada,False,4.276418119731618,8.169920447691908,False,2020,1,.,High
1862,F,454.3767274138476,28,13.5,Otro,Toluca,Física,91000,35,Aceptada,False,10.797248611423433,6.3449967994152425,True,2020,3,ANDROID,Very High
1863,F,201.5804803056015,1,7.0,Super,Otro,Física,45000,34,Aceptada,False,0.0,2.015804803056015,False,2020,2,%%,Low
1864,F,359.32936260697943,4,17.5,Super,Monterrey,Virtual,49000,55,Aceptada,False,7.870769642635243,4.554901206303303,False,2020,3,WEB,Low
1865,F,454.82104211641945,35,16.0,Otro,Monterrey,Física,54000,38,Aceptada,False,17.743036417485666,5.252482722855259,True,2020,2,%%,Very High
1866,M,505.7449630318767,14,15.0,Otro,Guadalajara,Física,95000,51,Aceptada,True,19.663454755979636,6.0341662025373335,True,2020,4,ANDROID,Very High
1867,F,448.70261820126495,2,21.0,Abarrotes,Otro,Física,48000,53,Aceptada,False,3.8357537091354033,4.4486686449212955,False,2020,1,WEB,High
1868,--,361.5595507126816,4,10.0,Otro,Otro,Física,48000,36,Aceptada,False,19.43978026250332,3.421197704501783,False,2020,1,%%,High
1869,F,577.4838130803746,11,8.0,Otro,Otro,Física,29000,64,Aceptada,False,10.858729886115652,7.5181851485807645,True,2020,2,ANDROID,Very High
1870,F,448.927850455418,8,9.0,Abarrotes,Otro,Física,43000,37,Aceptada,False,3.269356852203431,5.405629273083411,False,2020,2,.,High
1871,--,60.65105975614498,2,6.5,Restaurante,Merida,Física,31000,33,Aceptada,False,10.98138950774873,0.4966967024839626,False,2020,4,ANDROID,High
1872,F,516.2700677303199,38,10.0,Otro,Monterrey,Física,76000,42,Aceptada,False,20.778448142700558,7.169643876777662,True,2020,3,ANDROID,Very High
1873,--,769.4380076652366,1,6.0,MPago,Otro,Física,94000,55,Rechazada,False,153.88760153304733,6.155504061321893,True,2020,1,ANDROID,Low
1874,M,715.7643271228739,4,9.0,Otro,Otro,Física,37000,58,Aceptada,True,2.1415319224472067,9.404158578206646,False,2020,2,WEB,High
1875,--,590.5902621240027,8,13.5,Otro,Otro,Física,28000,42,Aceptada,False,0.1315083259083638,7.360885040827112,True,2020,2,.,High
1876,F,333.2463168703024,1,3.0,Farmacia,Merida,Física,82000,63,Aceptada,False,33.32463168703024,2.999216851832722,False,2020,4,WEB,Low
1877,F,575.1721741343578,11,12.0,Otro,Guadalajara,Física,93000,49,Aceptada,False,8.758348822984807,7.2466043191561536,False,2020,3,WEB,Very High
1878,M,499.8849336677767,7,15.0,MPago,Otro,Física,62000,34,Aceptada,False,17.010305815539805,6.39164510229326,False,2020,5,ANDROID,High
1879,F,431.9339126362365,5,10.0,Abarrotes,Otro,Física,93000,61,Aceptada,False,48.398023307847794,5.306120385474328,False,2020,4,ANDROID,High
1880,F,684.3259434084334,9,9.0,Restaurante,Otro,Física,70000,58,Aceptada,False,53.54939038473791,8.023799189543134,False,2020,5,WEB,Very High
1881,F,52.87532947305096,1,18.0,Restaurante,Merida,Física,47000,51,Aceptada,False,0.0,0.5287532947305096,False,2020,5,ANDROID,Low
1882,M,543.9463405247167,6,16.0,Otro,Otro,Física,39000,53,Aceptada,False,7.6779925635555335,7.06344030247372,True,2020,3,WEB,High
1883,--,259.4503453284326,2,13.5,Otro,Monterrey,Virtual,32000,39,En proceso,True,0.0,4.846052554932748,False,2020,3,.,Low
1884,F,722.6348440322968,2,16.5,Farmacia,Guadalajara,Física,93000,63,En proceso,False,0.0,7.226348440322967,False,2020,1,%%,High
1885,M,729.000404175145,1,14.0,Farmacia,Otro,Física,79000,44,En proceso,False,0.0,7.290004041751451,False,2020,2,%%,Low
1886,M,460.06504443931874,18,13.5,Otro,Merida,Física,36000,38,Aceptada,True,7.217286017691161,6.58977895965203,False,2020,2,WEB,Very High
1887,M,630.3487383991021,4,17.0,Farmacia,Otro,Física,53000,32,Aceptada,True,14.078914250152913,8.006966721788453,False,2020,5,ANDROID,High
1888,M,571.7417339515224,11,15.0,Otro,Otro,Física,30000,33,Aceptada,False,21.12495315848287,6.724185562005308,False,2020,4,%%,Very High
1889,F,295.12134878670855,2,13.0,Otro,Guadalajara,Física,90000,43,Aceptada,False,0.0,2.9512134878670855,False,2020,1,WEB,High
1890,M,543.647781354264,10,18.0,Otro,Otro,Virtual,77000,35,Aceptada,False,40.14513961185325,9.552037757643713,False,2020,4,.,Low
1891,M,460.139409144887,8,11.5,Farmacia,Otro,Física,78000,35,Aceptada,True,23.200695911219277,6.048440545684274,False,2020,5,.,High
1892,M,557.6266486864754,9,11.0,Otro,Monterrey,Física,52000,33,Aceptada,True,21.387538940074176,7.515106507828534,False,2020,3,ANDROID,Very High
1893,M,614.530330535291,6,5.0,Farmacia,Toluca,Física,51000,36,Aceptada,False,39.68516965475816,6.813275825021226,False,2020,2,WEB,High
1894,F,374.85372065684913,8,11.0,Otro,Otro,Física,72000,53,Aceptada,False,17.544258249443136,4.946704832094892,False,2020,5,WEB,High
1895,F,538.0513162935686,4,8.0,Otro,Merida,Física,70000,35,Aceptada,False,24.34400689380269,5.843081068385465,False,2020,2,ANDROID,High
1896,M,418.427554864133,3,7.0,MPago,Otro,Física,75000,44,Aceptada,False,40.54608943379834,3.7788146543033463,False,2020,4,WEB,High
1897,F,647.5008766254026,6,15.0,Otro,Otro,Física,91000,46,Aceptada,False,18.490791355909323,8.663367871580368,False,2020,4,%%,High
1898,F,496.02201819638617,2,11.0,Abarrotes,Merida,Física,70000,46,Aceptada,True,0.0,4.960220181963861,True,2020,5,.,High
1899,M,534.9670418436743,4,12.5,Super,Otro,Física,69000,64,Aceptada,False,23.661053708814663,5.113059881348596,False,2020,5,%%,High
1900,M,553.605701033365,6,13.5,Otro,Otro,Física,39000,63,En proceso,False,0.0,8.243665530060555,True,2020,4,ANDROID,High
1901,F,444.3425488643702,10,13.5,Farmacia,Monterrey,Virtual,33000,34,Aceptada,False,11.174413746939084,7.712903397151943,False,2020,1,ANDROID,Low
1902,M,469.34171845520353,14,13.5,Otro,Monterrey,Física,63000,62,Aceptada,False,16.14966789318547,4.608353533813674,False,2020,1,.,Very High
1903,F,422.749408201292,2,19.5,Restaurante,Otro,Física,34000,53,Aceptada,False,0.0,4.227494082012919,False,2020,3,.,High
1904,M,128.54015766522477,3,10.0,Restaurante,Monterrey,Virtual,59000,42,En proceso,False,9.79092845198078,1.4938010235866102,False,2020,3,%%,Low
1905,M,416.573869949751,1,10.0,Farmacia,Guadalajara,Virtual,41000,48,En proceso,False,0.0,8.33147739899502,False,2020,1,.,Low
1906,M,858.3520443271001,1,20.0,Super,Otro,Física,96000,55,Aceptada,False,0.0,8.583520443271,False,2020,3,.,Low
1907,F,272.03543235904226,2,10.5,Super,Guadalajara,Física,33000,56,Aceptada,True,0.0,2.923826459298989,False,2020,1,WEB,High
1908,--,427.04668186446327,10,12.5,Otro,Toluca,Física,64000,46,Aceptada,False,16.522232929938944,6.065481373798843,False,2020,5,WEB,Very High
1909,M,787.277072027587,1,1.0,Farmacia,Toluca,Virtual,92000,34,Aceptada,False,0.0,15.74554144055174,False,2020,5,%%,Low
1910,F,238.6445964902218,4,9.5,Restaurante,Monterrey,Física,94000,39,Aceptada,False,1.5117414450480204,2.758766039908153,False,2020,4,%%,High
1911,M,603.2685596684566,10,12.5,Farmacia,Monterrey,Física,58000,50,Aceptada,False,17.471311937410754,8.05207631819781,False,2020,2,%%,Very High
1912,F,365.70196944187944,8,17.5,Super,Merida,Física,81000,63,Aceptada,False,13.109946900988676,3.7669985918176514,False,2020,1,%%,High
1913,M,818.252353189701,2,11.0,Otro,Otro,Física,95000,39,Aceptada,False,0.0,8.18252353189701,False,2020,1,ANDROID,High
1914,F,524.0551358011768,8,11.0,Farmacia,Monterrey,Física,57000,52,Aceptada,False,30.268688272467863,5.797325487112067,False,2020,2,WEB,High
1915,M,393.8531228647668,2,11.5,Otro,Otro,Virtual,72000,41,Aceptada,False,0.8751469136419221,7.780796296794724,False,2020,1,%%,Low
1916,M,486.47347297883425,5,19.0,Otro,Merida,Física,68000,50,Aceptada,False,18.154492617242386,5.711868091820292,True,2020,2,.,High
1917,F,472.72632024327015,2,19.0,Otro,Guadalajara,Física,71000,57,Aceptada,False,0.0,7.050951837895894,False,2020,4,ANDROID,High
1918,M,277.68641973526974,5,18.0,Otro,Otro,Física,70000,41,Aceptada,False,24.039164090343128,2.8685613218995436,False,2020,1,ANDROID,High
1919,F,396.9041089363971,3,5.0,Otro,Monterrey,Física,97000,46,En proceso,False,24.033241420259397,5.891700402984724,False,2020,3,WEB,High
1920,F,34.25390554227714,1,20.0,MPago,Toluca,Física,59000,62,Aceptada,False,0.0,0.3425390554227714,False,2020,1,.,Low
1921,F,611.9621977864163,8,13.0,Abarrotes,Toluca,Física,76000,54,Aceptada,True,11.076158659963028,8.189584640771049,False,2020,4,.,High
1922,M,396.1773250008873,12,13.0,Otro,Otro,Física,60000,63,Aceptada,False,18.00486321767875,4.960329590440563,False,2020,1,.,Very High
1923,F,549.0559734218037,1,22.0,Otro,Otro,Física,78000,63,En proceso,False,0.0,5.490559734218038,False,2020,5,%%,Low
1924,F,239.5162026926432,1,9.0,Abarrotes,Toluca,Virtual,84000,38,Aceptada,False,47.90324053852864,3.832259243082291,False,2020,2,ANDROID,Low
1925,M,516.4635554752765,5,15.0,Super,Guadalajara,Virtual,74000,55,En proceso,False,14.28780283955499,8.817262537604847,False,2020,3,ANDROID,Low
1926,F,557.0546036301969,12,11.0,Restaurante,Toluca,Física,50000,49,Aceptada,True,26.209645926894297,7.3552407476123065,True,2020,4,.,Very High
1927,F,335.4457693319006,4,18.0,Otro,Otro,Virtual,73000,34,En proceso,False,0.0,5.8061532887533165,False,2020,4,%%,Low
1928,F,398.5510702786489,16,16.5,Otro,Guadalajara,Física,75000,36,Aceptada,False,8.255959180612498,5.402181329904481,True,2020,5,ANDROID,Very High
1929,F,602.5977549408872,14,10.5,Super,Monterrey,Física,98000,39,Aceptada,False,21.61836754057139,7.365265284653648,True,2020,3,WEB,Very High
1930,M,16.218499911017314,1,12.0,Farmacia,Otro,Física,29000,35,Aceptada,False,0.0,0.1621849991101731,False,2020,1,.,Low
1931,F,487.96798994276793,13,15.0,Otro,Toluca,Física,99000,47,Aceptada,False,17.888248142242546,4.700797418005254,False,2020,1,ANDROID,Very High
1932,M,596.8757950106948,4,18.0,Abarrotes,Merida,Física,80000,35,Aceptada,False,19.221800099875285,8.358883861005083,False,2020,2,ANDROID,High
1933,F,845.8540322259632,3,16.0,Otro,Otro,Física,64000,47,Aceptada,False,31.414881210328733,10.971730819085929,False,2020,3,.,High
1934,M,485.10142004184826,9,7.0,Otro,Otro,Física,29000,60,Aceptada,False,21.695068949382176,4.945002786645066,False,2020,1,WEB,Very High
1935,F,402.2732623386193,10,9.0,Otro,Otro,Física,44000,33,Aceptada,False,15.482811784377654,4.462967030554843,False,2020,4,%%,Very High
1936,M,649.5308767851731,1,2.0,Super,Toluca,Física,62000,55,Aceptada,False,0.0,6.495308767851731,False,2020,5,.,Low
1937,M,716.4321680846405,3,10.0,Abarrotes,Guadalajara,Virtual,59000,46,En proceso,False,39.913612588447194,10.35741068792218,False,2020,1,%%,Low
1938,M,634.5064047730184,3,4.0,Otro,Otro,Física,57000,60,Aceptada,False,0.0,6.345064047730184,False,2020,1,%%,High
1939,M,554.8027279692988,3,22.0,Farmacia,Toluca,Virtual,43000,33,Aceptada,False,0.0,9.272289046920495,False,2020,5,WEB,Low
1940,M,469.2891949631123,12,13.5,MPago,Merida,Física,40000,44,Aceptada,False,13.27368805131745,5.418669658947383,True,2020,4,WEB,Very High
1941,F,517.8457436641642,26,12.0,Otro,Guadalajara,Física,45000,62,Aceptada,False,24.642405649873368,5.696758244888245,True,2020,2,%%,Very High
1942,--,208.1383563702728,1,21.0,Abarrotes,Guadalajara,Física,49000,54,Aceptada,False,0.0,2.081383563702728,False,2020,3,.,Low
1943,M,660.6632961128155,12,10.5,Otro,Merida,Física,78000,46,Aceptada,False,26.894339603886095,6.687081635428513,True,2020,4,WEB,Very High
1944,M,626.3000388791094,6,5.5,MPago,Toluca,Virtual,76000,48,Aceptada,False,1.6371127908703655,9.49971374829927,True,2020,2,ANDROID,Low
1945,F,392.13169512898827,3,11.0,Otro,Toluca,Virtual,55000,54,Rechazada,False,13.934205116330304,5.4871542413423535,True,2020,5,ANDROID,Low
1946,F,395.05967756073125,2,18.5,Otro,Otro,Física,34000,46,En proceso,False,31.692235446536234,4.415047652095639,False,2020,5,%%,High
1947,M,766.6648127116513,5,13.0,Otro,Merida,Virtual,64000,48,Aceptada,True,16.3813817273518,14.494375930066786,False,2020,3,.,Low
1948,F,434.63876875518247,5,15.0,MPago,Guadalajara,Virtual,26000,32,Aceptada,False,26.974690789811273,7.656260032140665,True,2020,4,.,Low
1949,--,536.1668428196808,5,12.0,Restaurante,Guadalajara,Física,89000,39,Aceptada,False,9.452191860024897,7.82675068244775,False,2020,3,ANDROID,High
1950,--,197.41749114578155,5,11.0,Otro,Guadalajara,Física,83000,49,Aceptada,False,0.0,2.4285396988638457,False,2020,3,.,High
1951,F,397.8026666220837,1,7.0,Otro,Merida,Virtual,58000,39,En proceso,False,0.0,7.956053332441675,False,2020,3,ANDROID,Low
1952,--,851.0279738718053,2,3.0,Abarrotes,Guadalajara,Virtual,40000,57,Aceptada,False,0.0,17.02055947743611,False,2020,2,ANDROID,Low
1953,M,452.75791222309607,4,10.5,Restaurante,Otro,Física,32000,42,Aceptada,False,34.20151529739032,6.107161912174237,False,2020,5,ANDROID,High
1954,M,472.9918114311317,9,6.0,Otro,Guadalajara,Física,28000,46,Aceptada,False,5.566855262602658,5.6775754256647275,False,2020,1,.,Very High
1955,F,630.8780318739832,11,10.0,Otro,Monterrey,Física,65000,58,En proceso,True,22.5418792762434,7.642870628470047,False,2020,2,WEB,Very High
1956,M,537.5162033395666,6,12.0,Otro,Otro,Física,36000,37,Aceptada,False,10.085208727265888,8.020301662680103,False,2020,5,WEB,High
1957,F,533.6444126866675,8,14.0,Otro,Otro,Física,51000,45,Aceptada,False,5.216921719213207,7.56357212821291,False,2020,4,%%,High
1958,M,528.3352539040127,62,11.0,Otro,Otro,Física,33000,63,Aceptada,False,14.215427774743157,7.053095308112145,True,2020,1,.,Very High
1959,F,366.3744302078248,3,7.0,Super,Otro,Física,70000,57,Aceptada,False,8.966241686755984,4.381043637018726,False,2020,5,WEB,High
